"Python,3,22,5.2,arithmetic_analysis/newton_method.py"

"Python,2,10,0.6,matrix/nth_fibonacci_using_matrix_exponentiation.py"

"Python,2,15,1.7,maths/numerical_integration.py"

"Python,13,42,1.3,sorts/odd_even_transposition_parallel.py"

"Python,1,10,1.4,sorts/odd_even_transposition_single_threaded.py"

"Python,1,12,0.8,dynamic_programming/optimal_binary_search_tree.py"

"Python,3,15,1.3,other/password_generator.py"

"Python,1,7,0.2,neural_network/perceptron.py"

"Python,2,10,1.4,maths/pi_monte_carlo_estimation.py"

"Python,1,1,0.1,machine_learning/polymonial_regression.py"

"Python,1,41,1.6,linear_algebra/src/polynom-for-points.py"

"Python,5,18,1.0,data_structures/stacks/postfix_evaluation.py"

"Python,1,5,0.6,maths/prime_sieve_eratosthenes.py"

"Python,32,207,2.5,other/primelib.py"

"Python,2,4,0.6,maths/qr_decomposition.py"

"Python,2,10,0.9,data_structures/queue/queue_on_list.py"

"Python,1,5,0.4,data_structures/queue/queue_on_pseudo_stack.py"

"Python,5,52,1.5,boolean_algebra/quine_mc_cluskey.py"

"Python,5,37,0.6,ciphers/rabin_miller.py"

"Python,14,37,1.3,maths/radix2_fft.py"

"Python,5,26,1.8,sorts/random_normal_distribution_quicksort.py"

"Python,2,4,0.4,sorts/random_pivot_quick_sort.py"

"Python,1,2,0.3,linear_algebra/src/rayleigh_quotient.py"

"Python,4,56,0.4,data_structures/binary_tree/red_black_tree.py"

"Python,1,5,2.8,strings/reverse_words.py"

"Python,1,6,0.5,matrix/rotate_matrix.py"

"Python,44,144,4.8,ciphers/rsa_cipher.py"

"Python,1,2,0.2,ciphers/rsa_factorization.py"

"Python,8,32,2.6,ciphers/rsa_key_generator.py"

"Python,2,10,0.8,graphs/scc_kosaraju.py"

"Python,1,10,0.5,other/sdes.py"

"Python,3,25,8.3,arithmetic_analysis/secant_method.py"

"Python,4,11,0.6,data_structures/binary_tree/segment_tree.py"

"Python,1,17,1.5,maths/segmented_sieve.py"

"Python,10,84,0.6,machine_learning/sequential_minimum_optimization.py"

"Python,6,29,0.9,matrix/sherman_morrison.py"

"Python,1,5,0.3,ciphers/shuffled_shift_cipher.py"

"Python,1,10,0.6,other/sierpinski_triangle.py"

"Python,10,60,4.3,ciphers/simple_substitution_cipher.py"

"Python,1,10,0.9,maths/simpson_rule.py"

"Python,2,37,1.3,searches/simulated_annealing.py"

"Python,2,13,0.4,data_structures/linked_list/singly_linked_list.py"

"Python,2,11,0.2,data_structures/linked_list/skip_list.py"

"Python,2,4,0.7,maths/softmax.py"

"Python,2,10,0.7,project_euler/problem_234/sol1.py"

"youtube-dl,1,5,0.4,youtube_dl/downloader/__init__.py"

"youtube-dl,8,191,1.5,youtube_dl/__init__.py"

"youtube-dl,2,31,0.5,youtube_dl/extractor/adn.py"

"youtube-dl,4,88,0.2,youtube_dl/extractor/adobepass.py"

"youtube-dl,1,7,0.1,youtube_dl/extractor/adobetv.py"

"youtube-dl,1,22,0.4,youtube_dl/extractor/adultswim.py"

"youtube-dl,1,9,0.1,youtube_dl/extractor/aenetworks.py"

"youtube-dl,1,5,0.1,youtube_dl/aes.py"

"youtube-dl,3,49,0.5,youtube_dl/extractor/afreecatv.py"

"youtube-dl,1,8,0.2,youtube_dl/extractor/allocine.py"

"youtube-dl,2,31,1.2,youtube_dl/extractor/amp.py"

"youtube-dl,1,88,1.2,youtube_dl/extractor/animeondemand.py"

"youtube-dl,1,8,0.1,youtube_dl/extractor/anvato.py"

"youtube-dl,1,7,0.3,youtube_dl/extractor/aparat.py"

"youtube-dl,1,14,0.2,youtube_dl/extractor/appletrailers.py"

"youtube-dl,2,49,0.5,youtube_dl/extractor/ard.py"

"youtube-dl,1,16,0.5,youtube_dl/extractor/arkena.py"

"youtube-dl,2,15,0.3,youtube_dl/extractor/arte.py"

"youtube-dl,1,8,0.2,youtube_dl/extractor/awaan.py"

"youtube-dl,3,71,0.6,youtube_dl/extractor/bandcamp.py"

"youtube-dl,3,233,0.7,youtube_dl/extractor/bbc.py"

"youtube-dl,2,32,0.3,youtube_dl/extractor/bilibili.py"

"youtube-dl,2,14,0.2,youtube_dl/extractor/br.py"

"youtube-dl,10,122,0.8,youtube_dl/extractor/brightcove.py"

"youtube-dl,15,56,0.6,devscripts/buildserver.py"

"youtube-dl,1,18,0.7,youtube_dl/extractor/cammodels.py"

"youtube-dl,2,10,0.4,youtube_dl/extractor/canalplus.py"

"youtube-dl,4,42,0.4,youtube_dl/extractor/canvas.py"

"youtube-dl,1,6,0.0,youtube_dl/extractor/cbc.py"

"youtube-dl,2,11,0.4,youtube_dl/extractor/ccc.py"

"youtube-dl,1,7,0.2,youtube_dl/extractor/ccma.py"

"youtube-dl,2,21,0.4,youtube_dl/extractor/cda.py"

"youtube-dl,2,59,0.8,youtube_dl/extractor/ceskatelevize.py"

"youtube-dl,2,56,0.8,youtube_dl/extractor/channel9.py"

"youtube-dl,2,27,1.0,youtube_dl/extractor/chaturbate.py"

"youtube-dl,1,9,0.2,youtube_dl/extractor/ciscolive.py"

"youtube-dl,1,10,0.3,youtube_dl/extractor/cnn.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/comedycentral.py"

"youtube-dl,45,1142,1.8,youtube_dl/extractor/common.py"

"youtube-dl,2,30,0.4,youtube_dl/downloader/common.py"

"youtube-dl,10,66,0.1,youtube_dl/compat.py"

"youtube-dl,2,12,0.2,youtube_dl/extractor/condenast.py"

"youtube-dl,1,10,0.3,youtube_dl/extractor/contv.py"

"youtube-dl,1,14,0.3,youtube_dl/extractor/corus.py"

"youtube-dl,1,15,0.4,youtube_dl/extractor/coub.py"

"youtube-dl,1,46,0.9,youtube_dl/extractor/crackle.py"

"youtube-dl,3,92,0.5,youtube_dl/extractor/crunchyroll.py"

"youtube-dl,1,36,0.7,youtube_dl/extractor/cspan.py"

"youtube-dl,1,10,0.2,youtube_dl/extractor/curiositystream.py"

"youtube-dl,2,42,0.4,youtube_dl/extractor/dailymotion.py"

"youtube-dl,1,22,1.4,youtube_dl/downloader/dash.py"

"youtube-dl,1,8,0.1,youtube_dl/extractor/daum.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/discovery.py"

"youtube-dl,1,13,0.3,youtube_dl/extractor/discoverygo.py"

"youtube-dl,1,26,0.6,youtube_dl/extractor/disney.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/dispeak.py"

"youtube-dl,4,20,0.4,youtube_dl/extractor/douyutv.py"

"youtube-dl,1,32,0.5,youtube_dl/extractor/dplay.py"

"youtube-dl,1,29,0.6,youtube_dl/extractor/dreisat.py"

"youtube-dl,2,90,0.9,youtube_dl/extractor/drtv.py"

"youtube-dl,1,15,0.3,youtube_dl/extractor/dvtv.py"

"youtube-dl,1,9,0.2,youtube_dl/extractor/eagleplatform.py"

"youtube-dl,1,8,0.4,youtube_dl/postprocessor/embedthumbnail.py"

"youtube-dl,1,9,0.3,youtube_dl/extractor/eporner.py"

"youtube-dl,1,16,0.3,youtube_dl/extractor/espn.py"

"youtube-dl,1,2,0.3,youtube_dl/postprocessor/execafterdownload.py"

"youtube-dl,2,47,0.6,youtube_dl/downloader/external.py"

"youtube-dl,9,78,0.8,youtube_dl/downloader/f4m.py"

"youtube-dl,3,62,0.5,youtube_dl/extractor/facebook.py"

"youtube-dl,1,7,0.3,youtube_dl/extractor/faz.py"

"youtube-dl,6,98,0.6,youtube_dl/postprocessor/ffmpeg.py"

"youtube-dl,1,17,0.4,youtube_dl/extractor/firsttv.py"

"youtube-dl,1,6,0.3,youtube_dl/extractor/fivetv.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/foxnews.py"

"youtube-dl,2,18,0.3,youtube_dl/downloader/fragment.py"

"youtube-dl,2,30,0.2,youtube_dl/extractor/francetv.py"

"youtube-dl,1,6,0.1,youtube_dl/extractor/frontendmasters.py"

"youtube-dl,1,9,0.2,youtube_dl/extractor/funimation.py"

"youtube-dl,1,14,0.6,youtube_dl/extractor/fusion.py"

"youtube-dl,1,27,0.7,youtube_dl/extractor/gamespot.py"

"youtube-dl,6,332,0.4,youtube_dl/extractor/generic.py"

"youtube-dl,1,18,0.3,youtube_dl/extractor/globo.py"

"youtube-dl,1,51,0.7,youtube_dl/extractor/go.py"

"youtube-dl,1,21,0.3,youtube_dl/extractor/googledrive.py"

"youtube-dl,1,30,0.6,youtube_dl/extractor/hbo.py"

"youtube-dl,7,68,1.0,test/helper.py"

"youtube-dl,2,10,1.1,youtube_dl/extractor/hgtv.py"

"youtube-dl,1,10,0.3,youtube_dl/extractor/hidive.py"

"youtube-dl,1,17,0.3,youtube_dl/extractor/hitbox.py"

"youtube-dl,1,14,0.3,youtube_dl/extractor/hketv.py"

"youtube-dl,4,128,2.6,youtube_dl/downloader/hls.py"

"youtube-dl,1,21,0.4,youtube_dl/extractor/hotstar.py"

"youtube-dl,4,175,2.2,youtube_dl/downloader/http.py"

"youtube-dl,1,19,0.6,youtube_dl/extractor/imggaming.py"

"youtube-dl,1,8,0.3,youtube_dl/extractor/indavideo.py"

"youtube-dl,3,72,0.7,youtube_dl/extractor/instagram.py"

"youtube-dl,1,22,0.7,youtube_dl/extractor/iprima.py"

"youtube-dl,2,12,0.1,youtube_dl/extractor/iqiyi.py"

"youtube-dl,1,14,0.2,youtube_dl/downloader/ism.py"

"youtube-dl,1,69,0.8,youtube_dl/extractor/itv.py"

"youtube-dl,3,35,0.5,youtube_dl/extractor/ivi.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/joj.py"

"youtube-dl,3,70,1.0,youtube_dl/jsinterp.py"

"youtube-dl,4,69,0.7,youtube_dl/extractor/kaltura.py"

"youtube-dl,1,10,0.4,youtube_dl/extractor/karrierevideos.py"

"youtube-dl,2,25,0.7,youtube_dl/extractor/keezmovies.py"

"youtube-dl,1,15,0.2,youtube_dl/extractor/kinja.py"

"youtube-dl,1,22,0.7,youtube_dl/extractor/konserthusetplay.py"

"youtube-dl,3,6,0.8,youtube_dl/extractor/ku6.py"

"youtube-dl,1,5,0.1,youtube_dl/extractor/laola1tv.py"

"youtube-dl,1,26,0.4,youtube_dl/extractor/lecturio.py"

"youtube-dl,1,19,0.5,youtube_dl/extractor/lego.py"

"youtube-dl,2,12,0.2,youtube_dl/extractor/lifenews.py"

"youtube-dl,1,48,0.5,youtube_dl/extractor/limelight.py"

"youtube-dl,2,17,0.4,youtube_dl/extractor/liveleak.py"

"youtube-dl,2,23,0.3,youtube_dl/extractor/lynda.py"

"youtube-dl,3,21,0.3,youtube_dl/extractor/mailru.py"

"youtube-dl,1,25,0.5,youtube_dl/extractor/mdr.py"

"youtube-dl,1,18,0.3,youtube_dl/extractor/medialaan.py"

"youtube-dl,1,12,0.3,youtube_dl/extractor/mediaset.py"

"youtube-dl,5,31,0.3,youtube_dl/extractor/mediasite.py"

"youtube-dl,3,44,0.6,youtube_dl/extractor/metacafe.py"

"youtube-dl,1,2,0.1,youtube_dl/extractor/metacritic.py"

"youtube-dl,1,13,0.3,youtube_dl/extractor/microsoftvirtualacademy.py"

"youtube-dl,1,8,0.2,youtube_dl/extractor/miomio.py"

"youtube-dl,2,19,0.2,youtube_dl/extractor/mixcloud.py"

"youtube-dl,1,8,0.2,youtube_dl/extractor/mlb.py"

"youtube-dl,1,6,0.1,youtube_dl/extractor/motherless.py"

"youtube-dl,1,36,0.8,youtube_dl/extractor/msn.py"

"youtube-dl,2,22,0.2,youtube_dl/extractor/mtv.py"

"youtube-dl,1,14,0.2,youtube_dl/extractor/myspace.py"

"youtube-dl,1,17,0.4,youtube_dl/extractor/naver.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/nba.py"

"youtube-dl,2,21,0.1,youtube_dl/extractor/nbc.py"

"youtube-dl,1,12,0.1,youtube_dl/extractor/ndr.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/ndtv.py"

"youtube-dl,2,36,0.3,youtube_dl/extractor/neteasemusic.py"

"youtube-dl,2,16,0.3,youtube_dl/extractor/nextmedia.py"

"youtube-dl,4,62,0.6,youtube_dl/extractor/nexx.py"

"youtube-dl,1,19,0.3,youtube_dl/extractor/nfl.py"

"youtube-dl,3,22,0.6,youtube_dl/extractor/nhl.py"

"youtube-dl,1,8,0.1,youtube_dl/extractor/nick.py"

"youtube-dl,3,81,0.7,youtube_dl/extractor/niconico.py"

"youtube-dl,1,26,0.5,youtube_dl/extractor/noco.py"

"youtube-dl,1,10,0.1,youtube_dl/extractor/nova.py"

"youtube-dl,2,19,0.5,youtube_dl/extractor/nowness.py"

"youtube-dl,3,103,0.5,youtube_dl/extractor/npo.py"

"youtube-dl,2,35,1.1,youtube_dl/extractor/npr.py"

"youtube-dl,4,85,0.5,youtube_dl/extractor/nrk.py"

"youtube-dl,1,10,0.3,youtube_dl/extractor/ntvru.py"

"youtube-dl,1,12,0.2,youtube_dl/extractor/nytimes.py"

"youtube-dl,1,11,0.2,youtube_dl/extractor/odnoklassniki.py"

"youtube-dl,1,24,0.4,youtube_dl/extractor/onet.py"

"youtube-dl,1,17,0.3,youtube_dl/extractor/ooyala.py"

"youtube-dl,1,20,0.4,youtube_dl/extractor/openload.py"

"youtube-dl,10,101,0.4,youtube_dl/options.py"

"youtube-dl,2,32,0.3,youtube_dl/extractor/orf.py"

"youtube-dl,2,10,0.3,youtube_dl/extractor/packtpub.py"

"youtube-dl,3,21,0.5,youtube_dl/extractor/patreon.py"

"youtube-dl,4,122,0.6,youtube_dl/extractor/pbs.py"

"youtube-dl,2,20,0.4,youtube_dl/extractor/periscope.py"

"youtube-dl,1,6,0.2,youtube_dl/extractor/philharmoniedeparis.py"

"youtube-dl,2,17,0.4,youtube_dl/extractor/picarto.py"

"youtube-dl,1,7,0.1,youtube_dl/extractor/platzi.py"

"youtube-dl,2,17,0.3,youtube_dl/extractor/playtvak.py"

"youtube-dl,1,11,0.4,youtube_dl/extractor/playvid.py"

"youtube-dl,4,86,0.7,youtube_dl/extractor/pluralsight.py"

"youtube-dl,3,85,0.5,youtube_dl/extractor/pornhub.py"

"youtube-dl,1,12,0.7,devscripts/prepare_manpage.py"

"youtube-dl,2,84,0.6,youtube_dl/extractor/prosiebensat1.py"

"youtube-dl,2,51,0.8,youtube_dl/extractor/puhutv.py"

"youtube-dl,1,10,0.5,youtube_dl/extractor/pyvideo.py"

"youtube-dl,4,20,0.2,youtube_dl/extractor/qqmusic.py"

"youtube-dl,1,11,0.2,youtube_dl/extractor/radiocanada.py"

"youtube-dl,3,36,0.3,youtube_dl/extractor/rai.py"

"youtube-dl,1,8,0.2,youtube_dl/extractor/raywenderlich.py"

"youtube-dl,1,11,0.3,youtube_dl/extractor/redtube.py"

"youtube-dl,1,11,0.4,youtube_dl/extractor/rice.py"

"youtube-dl,2,15,0.4,youtube_dl/extractor/roosterteeth.py"

"youtube-dl,1,19,0.4,youtube_dl/extractor/rtbf.py"

"youtube-dl,2,34,0.8,youtube_dl/extractor/rte.py"

"youtube-dl,1,67,1.2,youtube_dl/downloader/rtmp.py"

"youtube-dl,2,48,0.8,youtube_dl/extractor/rts.py"

